ID_CLIENT,CLERK_TYPE,PAYMENT_DAY,APPLICATION_SUBMISSION_TYPE,QUANT_ADDITIONAL_CARDS,POSTAL_ADDRESS_TYPE,SEX,MARITAL_STATUS,QUANT_DEPENDANTS,EDUCATION_LEVEL,STATE_OF_BIRTH,CITY_OF_BIRTH,NACIONALITY,RESIDENCIAL_STATE,RESIDENCIAL_CITY,RESIDENCIAL_BOROUGH,FLAG_RESIDENCIAL_PHONE,RESIDENCIAL_PHONE_AREA_CODE,RESIDENCE_TYPE,MONTHS_IN_RESIDENCE,FLAG_MOBILE_PHONE,FLAG_EMAIL,PERSONAL_MONTHLY_INCOME,OTHER_INCOMES,FLAG_VISA,FLAG_MASTERCARD,FLAG_DINERS,FLAG_AMERICAN_EXPRESS,FLAG_OTHER_CARDS,QUANT_BANKING_ACCOUNTS,QUANT_SPECIAL_BANKING_ACCOUNTS,PERSONAL_ASSETS_VALUE,QUANT_CARS,COMPANY,PROFESSIONAL_STATE,PROFESSIONAL_CITY,PROFESSIONAL_BOROUGH,FLAG_PROFESSIONAL_PHONE,PROFESSIONAL_PHONE_AREA_CODE,MONTHS_IN_THE_JOB,PROFESSION_CODE,OCCUPATION_TYPE,MATE_PROFESSION_CODE,EDUCATION_LEVEL.1,FLAG_HOME_ADDRESS_DOCUMENT,FLAG_RG,FLAG_CPF,FLAG_INCOME_PROOF,PRODUCT,FLAG_ACSP_RECORD,AGE,RESIDENCIAL_ZIP_3,PROFESSIONAL_ZIP_3,TARGET_LABEL_BAD=0
28351,0,0,0,0,0,0,0,3,5,3,2,1,BA,FEIRA DE SANTANA,STO ANTONIO DOS,0,2,2,3,1,1,3747,416,1,0,0,0,1,3,3,3,1,0,3,3,4,1,2,4,3,3,1,2,0,1,0,0,0,1,50,3,2,1
20867,0,0,0,0,0,0,1,3,3,3,3,1,PE,Recife,Ibura,1,3,2,3,0,1,1792,524,1,0,0,0,0,2,3,4,0,1,3,3,3,1,4,4,3,1,4,4,0,1,1,1,1,0,34,3,2,0
49709,0,0,0,0,0,1,1,3,3,3,3,1,BA,JUAZEIRO,DOM TOMAZ,1,3,4,3,1,1,4411,437,0,1,1,1,0,4,3,2,0,1,5,3,4,1,3,2,3,3,3,3,1,1,0,1,1,1,25,2,3,1
34334,0,0,0,0,1,1,1,3,3,3,3,1,CE,FORTALEZA,SERRINHA,0,3,2,3,0,1,2349,480,0,1,1,0,0,3,2,3,0,0,3,3,3,0,2,1,1,3,1,3,1,1,0,0,1,1,36,3,3,1
14278,0,0,2,0,1,0,1,3,3,3,4,1,PA,GOIANESIA DO PARA,SANTA LUZIA,1,3,1,2,0,0,2942,298,0,0,1,0,1,3,4,3,1,1,3,2,2,0,2,3,3,3,4,3,0,1,0,1,0,0,41,4,3,0
12637,0,0,0,0,0,0,0,0,3,3,2,0,BA,ITABUNA,FATIMA,0,3,3,3,1,1,2686,476,1,1,1,1,0,3,3,4,0,0,3,3,2,0,3,3,3,4,4,3,1,1,1,0,0,0,25,3,3,1
24154,0,0,0,1,1,0,1,3,3,3,3,0,BA,MARAGOJIPE,DISTRITO DE BATATAN,0,3,4,3,0,1,3939,279,0,1,0,1,0,3,3,4,1,0,3,4,4,0,3,3,2,3,3,5,1,0,1,0,0,0,33,3,2,1
21236,0,0,0,0,1,1,1,3,2,4,3,1,PB,CAMPINA GRANDE,malvinas,1,3,2,4,0,0,3116,548,0,1,1,1,1,3,3,3,0,1,3,3,3,1,3,4,4,3,5,3,1,0,0,0,0,0,25,3,2,1
33627,0,0,2,0,1,1,0,3,3,3,3,0,PE,CAMARAGIBE,ALBERTO MAIA,1,4,3,3,1,1,2644,259,0,1,0,1,1,3,3,2,1,0,3,3,4,1,2,3,4,3,3,3,1,1,0,1,0,1,25,1,3,1
5172,0,0,0,0,1,1,1,3,3,3,3,1,PE,Paulista,Mirueira,0,3,3,4,0,1,4257,504,0,0,1,1,1,3,2,3,0,0,4,3,4,1,3,3,2,3,3,4,0,1,1,0,0,1,47,4,3,0
13319,0,1,0,2,0,1,0,3,4,3,3,0,SP,ARUJA,MIRANTE,0,3,3,3,0,0,1898,590,0,0,1,1,0,3,4,3,0,0,4,3,3,0,4,3,3,2,3,4,0,1,0,0,1,1,33,2,4,0
35435,0,0,0,0,1,1,0,3,2,3,2,0,RN,PARNAMIRIM,BOA ESPERANCA,0,3,3,3,1,0,3829,538,1,1,0,0,1,1,2,3,1,0,3,3,4,1,3,3,4,3,2,3,0,0,0,1,1,1,34,3,3,1
543,0,0,0,0,1,0,0,5,3,2,3,1,PA,BELEM,BENGUI,0,4,2,3,1,0,3509,554,1,0,1,0,1,3,3,3,0,0,3,4,4,0,3,3,3,2,3,3,0,1,1,1,0,0,43,3,3,0
9820,0,0,0,0,0,1,0,2,3,3,3,1,SP,sao paulo,jd felicidade,1,3,3,3,0,1,2422,423,0,1,1,1,1,3,2,3,1,1,3,2,3,0,3,0,3,3,3,2,0,0,0,1,1,0,29,3,3,1
35534,0,0,0,1,0,0,1,3,2,4,3,1,RS,Estancia Velha,Das Rosas,1,3,3,3,0,0,3770,479,1,0,1,1,1,3,3,4,0,0,3,3,3,0,3,5,3,2,3,4,0,0,0,1,1,1,25,3,3,0
14010,0,0,0,0,1,0,0,3,3,3,3,1,CE,FORTALEA,PQ SANTA ROSA,1,3,3,4,0,1,2190,462,0,1,1,1,0,4,3,3,0,0,3,3,3,1,3,4,3,2,5,3,1,0,1,0,0,0,37,3,3,1
37307,1,1,0,2,1,0,1,5,3,3,3,0,MS,Campo Grande,Vila Serradinho,1,4,4,5,1,1,5495,464,0,0,0,1,0,3,2,3,1,1,2,4,3,0,4,3,3,3,2,2,1,1,0,0,0,1,49,2,3,1
1282,0,0,0,0,0,0,1,3,3,4,3,0,RS,PELOTAS,AREAL,0,4,3,3,0,1,1117,594,1,0,1,0,1,4,3,2,1,1,3,3,4,0,4,2,3,3,3,3,0,0,1,0,1,1,25,3,3,0
18358,0,0,0,0,0,0,0,3,3,3,4,0,SP,Jandira,Jardim das Margaridas,1,3,3,3,1,1,4482,409,1,0,0,0,1,3,3,2,0,0,4,3,3,1,6,3,3,3,2,3,0,1,1,0,0,1,25,3,3,0
10457,0,0,0,0,0,1,0,3,3,3,4,1,AL,MACEIO,CID UNIVERSITARIA,0,3,2,4,1,1,2088,371,0,1,0,1,1,3,4,4,0,0,3,3,3,0,4,2,4,3,3,3,1,1,1,1,0,1,29,2,2,1
18112,1,0,1,0,0,0,1,3,3,3,4,0,PA,TUCURUI,COHAB,1,3,2,3,0,1,2936,459,1,0,0,0,1,4,3,3,0,1,3,3,3,0,3,4,3,3,3,4,0,0,1,0,0,1,26,3,3,1
19504,0,0,0,0,1,0,1,2,3,2,2,1,PE,Jaboatao dos Guararapes,Cajueiro Seco,1,4,4,4,1,1,2102,395,0,1,1,1,1,2,3,2,0,1,2,3,3,0,3,3,3,3,2,3,1,1,0,1,0,1,25,4,3,1
13583,0,0,0,0,0,0,0,3,3,3,3,1,GO,SENADOR CANEDO,V SAO SEBASTIAO,0,3,3,4,0,0,2532,357,0,0,0,1,1,3,3,2,0,1,2,3,3,0,3,3,3,3,3,3,0,0,0,0,1,0,37,3,3,0
30346,0,0,0,0,1,0,0,3,3,2,2,1,PA,TUCURUI,LIBERDADE,1,3,3,3,0,0,1899,414,1,1,0,0,0,3,3,4,0,1,3,3,3,0,4,4,4,3,3,3,1,1,1,0,0,0,31,3,2,1
28961,2,2,0,0,0,0,0,5,3,4,3,1,BA,EUNAPOLIS,MINAS GERAIS,0,3,4,4,0,1,2084,571,1,0,0,1,0,4,3,2,0,1,4,3,3,1,5,3,4,3,3,3,0,0,0,0,0,1,25,3,3,0
22840,0,0,0,1,0,1,0,4,3,2,3,0,SP,Presidente Prudente,Vila Marcondes,0,3,3,3,1,0,3564,596,0,1,0,0,1,3,3,5,0,0,3,2,4,0,3,2,3,3,3,3,1,0,1,0,1,0,34,3,3,1
5528,1,1,0,0,1,0,1,3,3,2,3,1,RS,NOVO HAMBURGO,CANUDOS,1,2,3,3,1,0,2918,444,1,0,0,0,0,2,4,3,0,1,3,3,3,1,3,3,3,3,3,4,0,1,1,1,0,0,25,4,3,0
37732,0,2,0,0,0,0,0,3,3,2,3,0,MT,Alta Floresta,Zona Rural,1,3,3,3,0,1,1019,363,0,0,1,0,0,2,3,2,0,1,3,3,4,1,2,1,3,3,3,3,1,0,1,1,1,1,45,2,3,1
39573,0,0,1,0,1,0,1,3,3,2,3,1,PA,GOIANESIA,CENTRO,1,3,3,2,0,1,1212,560,1,1,0,0,1,3,3,2,1,1,3,3,3,1,3,2,3,3,3,3,1,0,0,0,0,1,25,3,3,1
7969,0,0,0,0,0,1,0,3,3,3,3,0,RR,BOA VISTA,BURITIS,1,4,3,3,0,0,2327,440,0,1,1,0,1,2,3,3,0,0,3,3,3,0,3,3,3,3,3,3,1,1,0,0,0,1,50,3,3,1
16365,1,0,1,0,0,0,0,3,3,3,3,0,AL,SATUBA,CENTRO,0,3,3,3,0,1,4073,542,1,1,1,1,0,2,5,3,0,0,3,3,3,1,3,3,3,3,5,3,1,1,1,0,1,0,45,3,3,1
16829,0,0,0,1,0,1,0,3,3,2,2,1,CE,MARACANAU,PAJUCARA,0,3,5,3,1,0,3122,393,1,1,1,1,1,2,3,1,0,0,2,3,3,0,3,3,3,2,3,3,1,1,0,0,0,1,33,2,3,1
37297,1,0,0,0,1,1,1,3,3,3,2,1,PR,Umuarama,Parque Danielle,1,2,3,3,0,1,2026,600,1,0,0,1,1,3,3,3,0,1,5,2,4,0,3,3,3,4,3,3,0,1,0,0,0,1,54,3,3,0
39585,0,0,0,0,1,0,0,3,3,2,3,1,BA,Rio Real,centro,1,3,3,3,0,1,3758,567,1,1,1,1,1,3,3,3,1,1,3,2,3,1,4,3,3,3,5,3,0,1,1,1,0,1,30,3,4,1
4600,1,0,0,1,0,1,1,3,2,3,2,0,MG,BETIM,SAO CRISTOVAO,0,3,3,3,0,0,2039,619,1,1,1,0,0,3,3,3,1,1,3,3,3,0,4,3,3,3,3,3,1,1,1,0,1,1,51,3,3,1
3196,0,0,1,1,1,1,0,3,3,4,3,0,SP,JABOTICABAL,SANTA MONICA,1,4,3,3,1,1,1152,524,0,1,0,0,0,3,2,3,0,0,3,3,3,0,3,3,3,4,3,3,1,0,1,0,1,0,25,2,4,1
11088,0,0,0,0,1,0,0,3,3,3,4,0,SP,Sao Paulo,Jardim Senice,0,3,4,3,1,1,2505,484,1,1,1,1,0,3,3,2,1,1,1,3,3,1,3,5,3,3,3,3,1,1,0,0,1,1,35,3,3,1
8550,1,0,0,1,1,0,0,4,3,4,2,0,RS,TAQUARA,EMPRESA,1,3,3,3,1,0,3911,534,0,1,1,0,0,3,3,3,0,1,3,3,3,1,3,3,4,3,3,3,1,0,0,1,0,1,35,3,5,1
24396,0,0,0,1,0,0,0,3,3,3,3,1,PR,MANDAGUARI,CENTRO,1,3,3,3,1,1,3755,598,0,1,0,0,0,3,3,4,0,1,3,4,3,0,3,3,3,3,3,3,1,0,0,1,1,0,32,3,3,1
27160,0,0,0,0,1,0,0,3,3,3,4,1,SP,UBATUBA,ESTUFA 2,1,4,4,2,1,1,3018,596,1,0,0,1,1,3,2,2,0,1,3,3,3,1,3,3,3,3,2,3,0,0,1,1,0,1,28,3,2,0
2125,0,0,0,0,0,1,1,3,3,3,3,0,PA,ANANINDEUA,COQUEIRO,0,2,1,3,0,1,2493,433,0,1,1,0,0,3,3,3,0,1,2,5,4,0,3,2,3,2,3,2,1,1,0,1,1,0,25,4,3,1
47701,0,1,0,0,0,0,0,3,3,3,3,0,SP,LENCOIS PAULISTA,CECAP,1,3,3,3,1,1,2555,515,1,1,0,1,0,3,3,3,0,0,4,3,3,0,3,3,3,4,3,4,1,1,1,1,0,0,41,3,3,1
36222,1,1,0,0,1,0,0,3,3,3,3,0,RJ,NOVA FRIBURGO,CENTRO,1,3,3,3,0,0,3240,639,1,1,1,0,0,3,3,3,0,0,3,3,2,0,3,3,4,3,3,3,1,1,1,0,1,0,46,3,3,1
28334,0,0,0,0,0,1,1,3,4,3,4,0,PB,CAMPINA GRANDE,NOVO HORIZONTE,0,4,3,3,1,1,2698,477,0,0,0,0,1,3,3,4,0,0,4,3,4,1,5,3,4,3,3,4,0,0,1,1,1,0,25,3,2,0
7588,0,0,0,0,0,0,1,2,3,3,3,1,SP,Guarulhos,Sitio Sao Francisco,0,3,4,3,1,1,3566,403,1,1,0,0,1,3,3,4,0,0,4,3,3,0,3,3,3,4,3,3,1,1,0,0,0,1,25,3,4,1
2568,0,0,1,0,0,1,0,5,3,4,4,1,MG,ITUIUTABA,NOVO TEMPO,1,3,3,1,0,1,4686,243,1,0,1,1,1,4,3,3,1,1,3,3,2,1,3,3,3,4,3,1,0,0,1,0,0,1,34,3,3,1
41885,0,0,0,0,1,1,0,3,4,3,5,1,SP,SAO VICENTE,VILA MARGARIDA,1,3,3,3,1,0,3531,662,0,1,1,0,1,5,3,3,0,0,2,3,3,1,3,3,3,3,3,3,1,1,1,1,0,0,25,3,3,1
47861,0,0,0,0,0,1,1,3,4,3,3,0,PE,PETROLINA,VILA MOCO,0,3,3,3,1,0,2505,477,1,1,1,1,0,3,3,3,0,0,3,3,4,1,3,3,3,2,3,2,1,1,1,1,1,1,30,3,3,1
10108,0,0,0,0,1,1,1,3,3,4,2,0,SP,CAJURU,BALDINI,0,3,3,4,0,1,3629,254,1,1,0,0,0,2,3,3,0,1,2,3,3,0,2,3,3,4,3,5,1,1,0,1,1,1,57,3,3,1
44678,1,0,0,1,1,1,1,3,3,3,3,0,RS,JAGUARI,CENTRO,1,3,2,3,1,0,656,676,1,0,0,0,1,3,3,3,0,1,2,4,4,1,3,3,3,3,2,2,0,1,0,0,1,0,25,2,3,0
14585,0,0,0,1,0,1,1,4,3,1,3,1,CE,MARACANAU,CJ TIMBO,1,3,4,3,0,1,2086,498,0,1,1,1,1,3,3,3,1,0,3,3,4,1,3,3,3,2,3,1,1,0,1,0,1,1,34,3,3,1
37071,0,0,0,0,0,0,0,2,3,3,4,0,RS,IMBE,CENTRO,0,3,3,3,1,1,4484,382,0,1,1,0,0,3,5,3,0,0,3,4,3,1,3,3,3,3,3,3,1,1,0,1,1,0,25,2,4,0
3992,0,0,0,1,1,0,0,3,3,3,3,1,RS,Esteio,Vila Teopolis,0,3,3,3,1,0,4124,423,1,1,1,1,0,2,3,3,0,0,3,3,3,0,3,2,4,3,3,3,1,1,1,0,1,1,50,3,3,1
47812,0,0,0,0,1,1,1,4,3,3,2,1,MT,TANGARA DA SERRA,JARDIM DOS IPES,0,3,4,1,1,1,2353,616,1,1,1,0,0,3,3,3,0,1,3,3,4,1,3,3,4,3,3,3,1,1,0,0,1,0,30,3,4,1
41557,1,0,0,1,1,0,1,1,3,3,3,1,PR,TELEMACO BORBA,PARQUE LIMEIRA,0,2,3,3,0,0,2218,521,1,1,0,1,1,3,4,3,0,1,3,2,4,0,3,3,2,3,4,3,0,1,0,1,0,0,25,3,3,1
11604,0,0,0,0,0,1,0,3,3,3,4,1,RS,PELOTAS,AREAL,1,3,4,3,0,1,4236,469,0,1,1,1,0,3,3,3,0,1,3,2,3,0,4,3,4,3,2,5,1,1,1,0,1,1,37,3,4,1
25218,0,0,0,0,0,1,1,3,3,3,4,1,DF,REC DAS EMAS,REC DAS EMAS,0,3,3,3,0,0,2091,634,1,0,0,1,1,4,3,3,1,1,2,3,3,0,4,3,3,5,3,3,0,1,0,0,0,0,30,3,3,0
40817,0,0,0,0,0,0,1,2,4,3,2,0,AL,ARAPIRACA,SENADOR TEOTONIO VILELA,0,3,3,3,0,0,2904,549,1,1,0,1,0,3,3,3,0,0,3,3,3,0,3,3,3,3,2,3,1,1,0,0,0,1,45,3,3,1
45313,0,2,0,0,1,1,0,4,4,3,3,1,PE,Recife,Casa amarela,0,3,4,3,0,0,1006,659,0,0,0,1,0,3,3,3,0,1,3,3,3,0,2,3,3,3,3,4,1,0,1,0,0,0,35,3,2,1
21422,0,2,0,0,0,1,0,3,3,3,3,1,SP,sao jose dos campos,galo branco,1,3,3,4,1,0,3056,556,1,0,0,0,0,2,3,2,1,1,4,3,3,1,2,3,4,4,3,3,1,0,1,0,1,1,28,2,3,1
20821,0,0,0,1,0,0,1,3,3,3,3,0,RS,SAO JOSE DO NORTE,QUINTA SECCAO,0,3,3,4,0,1,1768,446,0,1,1,1,1,2,3,1,0,1,3,3,3,0,4,4,3,3,3,3,1,1,0,1,0,1,26,3,4,1
22541,0,1,0,0,1,0,0,3,3,3,3,1,CE,maracanau,conjunto industrial,1,3,3,3,0,1,4378,547,1,1,0,0,0,3,3,3,0,0,3,3,2,0,3,3,4,3,3,3,1,1,0,1,1,0,35,3,3,1
48361,0,0,0,0,1,1,0,3,3,3,3,0,PR,SAO JOSE DOS PINHAIS,QUISSISANA,0,4,2,3,1,0,1997,519,0,1,0,1,0,2,3,3,0,1,3,3,3,1,3,4,4,3,3,3,1,0,1,1,1,1,42,4,3,1
45259,0,0,0,0,0,0,0,4,3,3,3,0,RS,CANOAS,MATHIAS VELHO,1,4,3,2,1,0,3054,359,1,1,1,0,1,4,2,3,0,0,4,5,3,0,3,4,3,3,3,3,0,0,0,0,0,0,46,4,2,1
13526,1,0,0,0,1,1,0,3,3,3,3,0,CE,FORTALEZA,SERRINHA,0,3,3,3,0,0,2799,581,0,1,0,1,0,4,3,4,0,1,4,3,3,1,3,3,2,2,3,4,1,1,0,1,1,0,25,2,3,1
29531,0,0,0,0,1,0,1,3,3,3,2,0,RS,Porto Alegre,Mario Quintana,1,3,4,3,0,0,4532,413,1,0,1,0,1,2,3,2,0,1,3,4,2,0,4,3,3,4,3,3,0,1,1,1,0,0,27,3,3,1
3576,0,0,1,0,1,0,0,3,2,3,2,1,SP,SAO PAULO,FREGUESIA,1,3,2,3,0,0,3761,643,0,1,0,1,0,3,2,4,0,1,2,3,3,1,2,4,3,3,3,3,1,1,0,1,1,0,29,3,3,1
35903,0,0,1,0,1,0,0,3,3,2,3,1,PR,JAGUARIAIVA,VILA KENEDY,0,3,3,3,0,0,3231,500,0,0,0,0,1,3,2,3,0,1,3,4,2,1,2,3,3,3,3,3,0,0,1,1,0,1,28,3,3,0
6656,0,0,0,0,0,0,0,3,3,3,3,1,GO,Aparecida de Goiania,Cidade Satelite Sao Luiz,0,2,3,3,1,0,2860,534,0,1,1,0,1,3,3,3,0,0,3,2,3,0,3,3,3,3,4,3,1,0,1,0,0,1,27,3,3,1
4674,0,1,0,0,1,0,1,3,3,3,3,0,PR,MANDAGUARI,CONJ VILA VERDE,0,4,3,3,1,1,2470,622,0,0,0,1,0,3,2,1,0,1,3,3,3,0,3,3,3,3,3,3,1,1,1,1,1,1,38,3,1,0
39860,0,1,0,0,0,1,1,5,1,4,2,1,PR,CURITIBA,TATUQUARA,0,4,2,3,0,0,6408,458,0,0,1,1,0,3,4,3,0,1,3,4,3,1,3,4,4,3,3,4,0,1,1,1,1,0,27,3,3,0
13671,0,0,2,0,1,0,0,4,3,3,3,0,SC,TUBARAO,PASSAGEM,0,3,3,3,0,1,4285,195,1,0,1,0,0,3,2,3,0,0,3,3,2,1,3,3,3,4,3,4,0,0,1,1,1,0,26,3,3,0
35918,0,0,2,0,1,1,0,3,3,5,4,1,MG,ALFENAS,JD TROPICAL,1,4,3,2,0,0,910,409,0,1,1,1,0,4,2,4,0,1,3,3,4,1,1,3,1,2,3,4,1,1,0,0,1,1,30,4,3,1
10513,0,0,0,0,1,1,0,3,3,5,3,0,RS,VIAMAO,AGUAS CLARAS,1,3,3,4,0,0,2024,635,0,1,0,1,1,4,3,3,0,0,2,4,3,1,4,3,3,3,3,3,1,1,0,0,1,1,45,3,3,1
15119,0,0,1,0,0,1,1,3,3,3,4,1,PA,Tucurui,Matinha,1,3,3,3,0,0,2454,439,1,1,1,1,0,2,3,4,0,0,3,3,3,1,3,3,3,2,3,2,1,0,1,1,0,1,30,3,3,1
49094,0,2,0,0,0,1,1,3,3,3,3,1,PE,PALMARES,SANTO ONOFRE,1,3,4,3,1,1,3283,377,1,0,0,1,0,3,3,4,0,0,3,2,3,1,2,3,2,2,3,2,1,0,1,0,1,1,25,3,4,1
26078,0,0,0,0,0,0,0,3,3,3,1,0,MT,RONDONOPOLIS,MARECHAL RONDON,0,3,3,3,1,0,3485,499,1,1,0,1,1,3,4,1,2,1,3,1,2,0,4,2,4,4,3,3,0,0,1,1,1,1,44,3,3,1
20776,0,0,1,0,0,0,0,3,1,3,3,1,RN,ACU,VERTENTES,1,2,4,2,1,0,2262,416,1,0,0,0,1,2,4,3,0,1,1,3,2,0,3,3,3,3,2,3,0,0,0,1,1,0,29,3,3,0
35105,0,0,0,0,0,1,0,3,3,4,3,1,DF,BRASILIA,SAMAMBAIA SUL,0,3,3,3,0,1,2880,456,0,1,0,0,1,3,4,4,1,1,3,3,4,1,4,3,3,3,3,1,0,0,0,1,1,1,27,3,3,1
39556,0,0,0,0,0,1,1,2,1,4,4,0,CE,maracanau,jereissati II,1,1,3,2,1,1,3750,426,1,1,1,0,1,3,4,4,0,1,3,3,3,1,3,3,3,3,3,4,0,0,1,1,0,0,44,2,3,1
34048,0,0,0,0,0,0,0,4,3,2,4,0,RN,PARAU,CENTRO,1,3,2,4,1,1,3022,453,0,1,0,1,0,4,4,4,0,1,2,3,3,0,3,2,3,2,3,3,1,0,0,0,0,1,37,3,3,1
47657,0,0,1,3,1,0,1,2,5,3,3,0,SC,Sao Jose,Serraria,0,3,3,2,1,1,2205,482,1,1,0,0,0,3,3,2,0,1,3,3,3,1,3,3,3,4,4,2,1,0,1,0,1,0,31,3,3,1
31880,1,0,0,0,1,0,0,3,2,3,3,0,GO,ITUMBIARA,ALTO BOA VISTA,1,3,3,1,1,1,1691,541,0,1,1,1,0,3,4,3,0,1,3,3,3,0,3,3,3,3,3,3,1,1,0,1,1,1,25,3,3,1
38892,1,0,0,0,1,0,0,3,3,3,3,1,CE,FORTALEZA,PREFEITO JOSE WALTER,1,4,3,3,1,0,3644,548,0,1,1,1,0,2,2,4,0,0,3,3,4,0,2,3,3,3,3,3,1,1,1,1,0,1,32,4,3,1
40914,0,0,0,0,1,1,0,4,3,3,3,0,CE,Fortaleza,Bonsucesso,1,4,4,4,1,1,3269,383,1,1,0,1,1,3,3,2,0,0,3,4,3,1,3,3,3,4,3,3,1,1,0,0,1,1,25,3,3,1
21887,0,0,0,1,1,1,0,2,5,3,3,1,RS,Cruz Alta,Vila Dirceu,0,3,3,4,0,0,2676,593,0,1,1,0,1,3,3,3,0,0,4,3,3,0,4,3,4,2,3,3,1,1,0,1,0,1,29,3,3,1
29629,0,0,1,0,0,0,1,3,3,4,2,0,SP,Mogi Mirim,Parque do Estado II,0,3,3,4,0,0,2883,403,1,1,1,0,0,3,3,3,0,0,3,3,3,1,2,3,5,3,3,4,1,0,1,1,1,1,36,3,4,1
11959,0,1,0,0,0,1,0,3,3,3,3,1,CE,fortaleza,henrique jorge,0,5,3,3,1,0,3420,482,1,0,1,1,0,2,3,3,0,1,3,3,3,0,4,3,3,3,4,3,0,0,0,0,0,1,34,3,3,0
18517,0,0,0,0,1,0,0,3,3,3,3,1,SP,UBATUBA,ESTUFA II,0,3,2,3,0,1,2098,571,1,0,0,0,1,3,3,3,0,1,2,3,3,0,3,2,3,3,3,3,0,1,1,0,1,1,25,3,3,0
42253,0,0,0,1,0,0,1,3,5,3,2,1,CE,Fortaleza,Rodolfo Teofilo,1,3,3,3,1,0,4576,699,0,1,1,0,1,3,3,3,0,0,2,3,4,0,5,4,3,3,3,3,1,1,1,0,0,1,41,2,3,1
20041,0,0,0,1,0,0,1,3,4,2,3,1,BA,SALVADOR,ENGOMADEIRA,0,3,4,3,1,0,1183,287,1,1,0,0,1,3,3,3,0,0,3,3,3,1,5,3,3,2,2,3,1,1,1,1,1,0,33,3,4,1
37609,0,0,0,1,1,0,0,3,3,3,2,1,RJ,Rio de Janeiro,Santa Cruz,1,3,3,3,1,0,3151,536,1,1,1,0,1,3,3,3,0,1,3,3,3,0,3,3,4,3,3,4,1,0,1,0,0,1,25,3,3,1
16083,0,0,1,0,1,0,1,2,2,3,3,0,GO,BELA VISTA DE GOIAS,PARQUE LAS VEGAS,0,4,3,3,1,1,3271,282,0,0,1,0,1,3,2,2,0,1,3,3,3,1,3,3,3,4,3,3,0,1,0,1,1,0,39,3,4,1
30736,0,0,0,0,1,0,0,3,3,1,3,0,CE,MARACANAU,CONJ TIMBO,1,2,3,3,1,0,2542,411,0,0,0,0,1,3,3,3,0,1,3,3,3,1,3,3,3,4,3,3,0,0,1,1,1,1,33,3,1,0
2812,0,0,0,1,0,0,0,3,5,2,3,0,CE,CASCAVEL,BARRA NOVA,0,3,4,3,0,1,3216,446,1,1,0,1,1,3,3,2,0,0,3,3,3,0,3,2,3,4,3,3,1,0,0,1,0,0,40,3,3,1
25318,0,0,1,0,0,0,1,5,4,3,3,0,CE,ARACATI,ZONA RURAL,1,2,3,5,0,1,4262,447,0,0,1,0,1,5,4,3,0,0,3,3,4,1,3,3,4,2,3,3,0,1,0,0,1,1,36,1,4,1
2632,0,0,1,0,1,0,1,3,3,4,3,0,RS,Viamao,Vila Elsa,1,5,4,4,1,0,3852,486,0,1,0,1,1,3,3,3,1,0,3,3,3,1,2,3,3,3,3,4,1,1,1,1,0,1,29,3,2,1
33790,0,0,0,0,1,1,1,3,3,6,2,1,GO,SENADOR CANEDO,VILA BONSUCESSO,1,4,3,2,0,1,1379,433,0,0,0,0,1,3,3,3,0,1,3,3,3,1,3,4,2,3,3,3,0,0,0,1,1,0,44,3,3,0
14440,0,3,0,0,1,0,0,3,3,3,3,0,SC,FRAIBURGO,BELA VISTA,1,4,3,3,1,0,2972,452,1,0,1,0,0,4,4,3,0,0,3,4,3,0,4,3,2,4,2,3,0,1,1,1,0,0,25,3,3,0
35437,0,0,1,1,0,0,1,3,4,2,2,0,SP,BOM JESUS DOS PERDOES,CIDADE NOVA,1,3,3,2,1,1,4135,540,0,1,0,1,1,3,3,4,0,1,4,2,3,0,2,3,3,3,3,4,0,0,1,0,1,1,25,3,3,1
29026,0,0,0,0,1,0,0,3,4,3,3,0,CE,MORADA NOVA,SAO FRANCISCO,1,1,3,4,0,1,1722,554,0,1,1,0,0,2,3,3,2,1,3,3,3,0,1,3,3,3,3,4,1,1,0,0,0,1,26,2,3,1
11556,1,0,0,0,1,0,0,3,3,3,4,1,BA,PAULO AFONSO,AMAURY ALVES MENEZES,0,3,3,3,0,1,3809,438,0,1,0,1,0,3,3,3,0,1,2,3,4,0,4,3,3,3,4,2,1,1,0,1,1,0,25,1,4,1
23692,0,0,0,0,1,0,0,3,2,1,3,0,PR,GUARAPUAVA,AEROPORTO,1,3,5,3,1,0,4009,644,0,1,0,0,0,2,3,3,0,1,4,3,4,0,3,2,2,3,3,3,1,0,0,0,1,0,26,3,3,1
47185,0,1,1,0,0,1,0,3,4,3,2,1,GO,Anapolis,Loteamento Residencial Victor Braga,0,3,3,3,1,1,3107,670,0,0,0,1,0,2,3,4,0,1,3,3,4,1,2,4,3,3,3,3,1,0,0,1,1,1,43,3,3,0
22664,0,2,0,0,0,0,1,3,3,3,5,1,SP,MATAO,JD PARAISO,0,3,3,3,0,1,1482,475,1,0,1,0,0,3,3,3,0,1,3,3,3,1,3,4,3,3,4,4,0,1,0,1,0,0,47,3,3,0
18782,0,0,0,0,0,0,0,3,2,4,3,0,RS,Taquara,STA TERESINHA,1,3,4,1,1,0,4460,368,0,1,1,1,0,3,3,3,0,0,3,3,3,1,3,2,4,3,3,3,1,1,0,1,0,1,37,3,3,1
